location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Anguilla,AIA,2/28/2021,\N,\N,\N,,,
Anguilla,AIA,2/4/2021,0,0,\N,0,0,
Anguilla,AIA,2/5/2021,\N,\N,\N,,,
Anguilla,AIA,2/6/2021,\N,\N,\N,,,
Anguilla,AIA,2/7/2021,\N,\N,\N,,,
Anguilla,AIA,2/8/2021,\N,\N,\N,,,
Anguilla,AIA,2/9/2021,\N,\N,\N,,,
Anguilla,AIA,3/1/2021,\N,\N,\N,,,
Anguilla,AIA,3/10/2021,\N,\N,\N,,,
Anguilla,AIA,3/11/2021,\N,\N,\N,,,
Anguilla,AIA,3/12/2021,\N,\N,\N,,,
Anguilla,AIA,3/13/2021,5000,5000,\N,33.33,33.33,
Anguilla,AIA,3/14/2021,\N,\N,\N,,,
Anguilla,AIA,3/15/2021,\N,\N,\N,,,
Anguilla,AIA,3/16/2021,\N,\N,\N,,,
Anguilla,AIA,3/17/2021,\N,\N,\N,,,
Anguilla,AIA,3/18/2021,\N,\N,\N,,,
Anguilla,AIA,3/19/2021,5348,5348,\N,35.65,35.65,
Anguilla,AIA,3/2/2021,\N,\N,\N,,,
Anguilla,AIA,3/20/2021,\N,\N,\N,,,
Anguilla,AIA,3/21/2021,\N,\N,\N,,,
Anguilla,AIA,3/22/2021,\N,\N,\N,,,
Anguilla,AIA,3/23/2021,\N,\N,\N,,,
Anguilla,AIA,3/24/2021,\N,\N,\N,,,
Anguilla,AIA,3/25/2021,\N,\N,\N,,,
Anguilla,AIA,3/26/2021,\N,\N,\N,,,
Anguilla,AIA,3/27/2021,\N,\N,\N,,,
Anguilla,AIA,3/28/2021,\N,\N,\N,,,
Anguilla,AIA,3/29/2021,\N,\N,\N,,,
Anguilla,AIA,3/3/2021,\N,\N,\N,,,
Anguilla,AIA,3/30/2021,\N,\N,\N,,,
Anguilla,AIA,3/31/2021,\N,\N,\N,,,
Anguilla,AIA,3/4/2021,\N,\N,\N,,,
Anguilla,AIA,3/5/2021,\N,\N,\N,,,
Anguilla,AIA,3/6/2021,\N,\N,\N,,,
Anguilla,AIA,3/7/2021,\N,\N,\N,,,
Anguilla,AIA,3/8/2021,\N,\N,\N,,,
Anguilla,AIA,3/9/2021,4700,4700,\N,31.33,31.33,
Anguilla,AIA,4/1/2021,\N,\N,\N,,,
Anguilla,AIA,4/10/2021,\N,\N,\N,,,
Anguilla,AIA,4/11/2021,\N,\N,\N,,,
Anguilla,AIA,4/12/2021,5835,5835,\N,38.89,38.89,
Anguilla,AIA,4/2/2021,\N,\N,\N,,,
Anguilla,AIA,4/3/2021,\N,\N,\N,,,
Anguilla,AIA,4/4/2021,\N,\N,\N,,,
Anguilla,AIA,4/5/2021,\N,\N,\N,,,
Anguilla,AIA,4/6/2021,\N,\N,\N,,,
Anguilla,AIA,4/7/2021,\N,\N,\N,,,
Anguilla,AIA,4/8/2021,\N,\N,\N,,,
Anguilla,AIA,4/9/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/16/2021,0,0,\N,0,0,
Antigua and Barbuda,ATG,2/17/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/18/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/19/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/20/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/21/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/22/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/23/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/24/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/25/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/26/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/27/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,2/28/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/1/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/10/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/11/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/12/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/13/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/14/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/15/2021,24164,24164,\N,24.68,24.68,
Antigua and Barbuda,ATG,3/16/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/17/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/18/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/19/2021,25677,25677,\N,26.22,26.22,
Antigua and Barbuda,ATG,3/2/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/20/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/21/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/22/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/23/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/24/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/25/2021,26424,26424,\N,26.98,26.98,
Antigua and Barbuda,ATG,3/26/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/27/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/28/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/29/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/3/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/30/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/31/2021,26836,26836,\N,27.4,27.4,
Antigua and Barbuda,ATG,3/4/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/5/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/6/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/7/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/8/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,3/9/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/1/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/10/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/11/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/12/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/13/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/14/2021,27592,27592,\N,28.18,28.18,
Antigua and Barbuda,ATG,4/15/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/16/2021,28414,28414,\N,29.02,29.02,
Antigua and Barbuda,ATG,4/17/2021,28639,28639,\N,29.24,29.24,
Antigua and Barbuda,ATG,4/18/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/19/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/2/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/20/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/21/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/22/2021,29754,29754,\N,30.38,30.38,
Antigua and Barbuda,ATG,4/3/2021,27032,27032,\N,27.6,27.6,
Antigua and Barbuda,ATG,4/4/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/5/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/6/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/7/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/8/2021,\N,\N,\N,,,
Antigua and Barbuda,ATG,4/9/2021,\N,\N,\N,,,
Argentina,ARG,1/1/2021,\N,\N,\N,,,
Argentina,ARG,1/10/2021,\N,\N,\N,,,
Argentina,ARG,1/11/2021,\N,\N,\N,,,
Argentina,ARG,1/12/2021,\N,\N,\N,,,
Argentina,ARG,1/13/2021,166833,\N,\N,0.37,,
Argentina,ARG,1/14/2021,\N,\N,\N,,,
Argentina,ARG,1/15/2021,200759,\N,\N,0.44,,
Argentina,ARG,1/16/2021,\N,\N,\N,,,
Argentina,ARG,1/17/2021,\N,\N,\N,,,
Argentina,ARG,1/18/2021,\N,\N,\N,,,
Argentina,ARG,1/19/2021,\N,\N,\N,,,
Argentina,ARG,1/2/2021,\N,\N,\N,,,
Argentina,ARG,1/20/2021,247933,243539,4394,0.55,0.54,0.01
Argentina,ARG,1/21/2021,265724,249372,16352,0.59,0.55,0.04
Argentina,ARG,1/22/2021,279602,254456,25146,0.62,0.56,0.06
Argentina,ARG,1/23/2021,288064,258876,29188,0.64,0.57,0.06
Argentina,ARG,1/24/2021,292023,260036,31987,0.65,0.58,0.07
Argentina,ARG,1/25/2021,292386,260122,32264,0.65,0.58,0.07
Argentina,ARG,1/26/2021,305880,266969,38911,0.68,0.59,0.09
Argentina,ARG,1/27/2021,318033,272323,45710,0.7,0.6,0.1
Argentina,ARG,1/28/2021,327999,276548,51451,0.73,0.61,0.11
Argentina,ARG,1/29/2021,344034,278451,65583,0.76,0.62,0.15
Argentina,ARG,1/3/2021,\N,\N,\N,,,
Argentina,ARG,1/30/2021,366384,281023,85361,0.81,0.62,0.19
Argentina,ARG,1/31/2021,\N,\N,\N,,,
Argentina,ARG,1/4/2021,39599,\N,\N,0.09,,
Argentina,ARG,1/5/2021,\N,\N,\N,,,
Argentina,ARG,1/6/2021,\N,\N,\N,,,
Argentina,ARG,1/7/2021,\N,\N,\N,,,
Argentina,ARG,1/8/2021,107542,\N,\N,0.24,,
Argentina,ARG,1/9/2021,\N,\N,\N,,,
Argentina,ARG,12/29/2020,700,\N,\N,0,,
Argentina,ARG,12/30/2020,\N,\N,\N,,,
Argentina,ARG,12/31/2020,32013,\N,\N,0.07,,
Argentina,ARG,2/1/2021,375851,281577,94274,0.83,0.62,0.21
Argentina,ARG,2/10/2021,535303,337772,197531,1.18,0.75,0.44
Argentina,ARG,2/11/2021,572928,362649,210279,1.27,0.8,0.47
Argentina,ARG,2/12/2021,591632,368023,223609,1.31,0.81,0.49
Argentina,ARG,2/13/2021,606245,371629,234616,1.34,0.82,0.52
Argentina,ARG,2/14/2021,609605,372122,237483,1.35,0.82,0.53
Argentina,ARG,2/15/2021,609791,372181,237610,1.35,0.82,0.53
Argentina,ARG,2/16/2021,611169,373253,237916,1.35,0.83,0.53
Argentina,ARG,2/17/2021,612322,374002,238320,1.35,0.83,0.53
Argentina,ARG,2/18/2021,635583,392399,243184,1.41,0.87,0.54
Argentina,ARG,2/19/2021,668654,414958,253696,1.48,0.92,0.56
Argentina,ARG,2/2/2021,\N,\N,\N,,,
Argentina,ARG,2/20/2021,707148,445614,261534,1.56,0.99,0.58
Argentina,ARG,2/21/2021,720267,456929,263338,1.59,1.01,0.58
Argentina,ARG,2/22/2021,722234,458822,263412,1.6,1.02,0.58
Argentina,ARG,2/23/2021,746615,481689,264926,1.65,1.07,0.59
Argentina,ARG,2/24/2021,780455,513394,267061,1.73,1.14,0.59
Argentina,ARG,2/25/2021,829832,558831,271001,1.84,1.24,0.6
Argentina,ARG,2/26/2021,903915,620635,283280,2,1.37,0.63
Argentina,ARG,2/27/2021,984895,694470,290425,2.18,1.54,0.64
Argentina,ARG,2/28/2021,1025003,731571,293432,2.27,1.62,0.65
Argentina,ARG,2/3/2021,396562,284196,112366,0.88,0.63,0.25
Argentina,ARG,2/4/2021,444018,297717,146301,0.98,0.66,0.32
Argentina,ARG,2/5/2021,\N,\N,\N,,,
Argentina,ARG,2/6/2021,471383,307501,163882,1.04,0.68,0.36
Argentina,ARG,2/7/2021,501152,319316,181836,1.11,0.71,0.4
Argentina,ARG,2/8/2021,511582,322318,189264,1.13,0.71,0.42
Argentina,ARG,2/9/2021,513178,322975,190203,1.14,0.71,0.42
Argentina,ARG,3/1/2021,1049169,755212,293957,2.32,1.67,0.65
Argentina,ARG,3/10/2021,1774438,1424984,349454,3.93,3.15,0.77
Argentina,ARG,3/11/2021,1919074,1564555,354519,4.25,3.46,0.78
Argentina,ARG,3/12/2021,2098205,1719543,378662,4.64,3.8,0.84
Argentina,ARG,3/13/2021,2294738,1876113,418625,5.08,4.15,0.93
Argentina,ARG,3/14/2021,2381429,1932696,448733,5.27,4.28,0.99
Argentina,ARG,3/15/2021,2404194,1952883,451311,5.32,4.32,1
Argentina,ARG,3/16/2021,2541362,2064529,476833,5.62,4.57,1.06
Argentina,ARG,3/17/2021,2668103,2170116,497987,5.9,4.8,1.1
Argentina,ARG,3/18/2021,2805153,2289249,515904,6.21,5.07,1.14
Argentina,ARG,3/19/2021,2939364,2382859,556505,6.5,5.27,1.23
Argentina,ARG,3/2/2021,1126108,823446,302662,2.49,1.82,0.67
Argentina,ARG,3/20/2021,3063864,2472426,591438,6.78,5.47,1.31
Argentina,ARG,3/21/2021,3119828,2514480,605348,6.9,5.56,1.34
Argentina,ARG,3/22/2021,3142444,2535054,607390,6.95,5.61,1.34
Argentina,ARG,3/23/2021,3240731,2618750,621981,7.17,5.79,1.38
Argentina,ARG,3/24/2021,3328933,2694454,634479,7.37,5.96,1.4
Argentina,ARG,3/25/2021,3365839,2730260,635579,7.45,6.04,1.41
Argentina,ARG,3/26/2021,3474415,2824344,650071,7.69,6.25,1.44
Argentina,ARG,3/27/2021,3570460,2908932,661528,7.9,6.44,1.46
Argentina,ARG,3/28/2021,3625283,2959843,665440,8.02,6.55,1.47
Argentina,ARG,3/29/2021,3646068,2980182,665886,8.07,6.59,1.47
Argentina,ARG,3/3/2021,1181292,874916,306376,2.61,1.94,0.68
Argentina,ARG,3/30/2021,3744566,3073630,670936,8.29,6.8,1.48
Argentina,ARG,3/31/2021,3891932,3214538,677394,8.61,7.11,1.5
Argentina,ARG,3/4/2021,1252461,941695,310766,2.77,2.08,0.69
Argentina,ARG,3/5/2021,1357596,1030504,327092,3,2.28,0.72
Argentina,ARG,3/6/2021,\N,\N,\N,,,
Argentina,ARG,3/7/2021,1526078,1182874,343204,3.38,2.62,0.76
Argentina,ARG,3/8/2021,1546699,1202998,343701,3.42,2.66,0.76
Argentina,ARG,3/9/2021,1648957,1301787,347170,3.65,2.88,0.77
Argentina,ARG,4/1/2021,4023017,3342427,680590,8.9,7.4,1.51
Argentina,ARG,4/10/2021,5201468,4478948,722520,11.51,9.91,1.6
Argentina,ARG,4/11/2021,5313612,4586426,727186,11.76,10.15,1.61
Argentina,ARG,4/12/2021,5390000,4661085,728915,11.93,10.31,1.61
Argentina,ARG,4/13/2021,5571878,4836246,735632,12.33,10.7,1.63
Argentina,ARG,4/14/2021,5754919,4996672,758247,12.73,11.06,1.68
Argentina,ARG,4/15/2021,5935146,5163344,771802,13.13,11.42,1.71
Argentina,ARG,4/16/2021,6093016,5305604,787412,13.48,11.74,1.74
Argentina,ARG,4/17/2021,6226872,5431994,794878,13.78,12.02,1.76
Argentina,ARG,4/18/2021,6288812,5489318,799494,13.91,12.15,1.77
Argentina,ARG,4/19/2021,6334554,5534225,800329,14.02,12.25,1.77
Argentina,ARG,4/2/2021,4123152,3440284,682868,9.12,7.61,1.51
Argentina,ARG,4/20/2021,6433141,5620411,812730,14.23,12.44,1.8
Argentina,ARG,4/21/2021,6550568,5722607,827961,14.49,12.66,1.83
Argentina,ARG,4/22/2021,6693438,5851232,842206,14.81,12.95,1.86
Argentina,ARG,4/23/2021,6807411,5955371,852040,15.06,13.18,1.89
Argentina,ARG,4/24/2021,7017279,6149835,867444,15.53,13.61,1.92
Argentina,ARG,4/3/2021,4178896,3495125,683771,9.25,7.73,1.51
Argentina,ARG,4/4/2021,4234505,3550166,684339,9.37,7.86,1.51
Argentina,ARG,4/5/2021,4260808,3576423,684385,9.43,7.91,1.51
Argentina,ARG,4/6/2021,4404175,3712009,692166,9.74,8.21,1.53
Argentina,ARG,4/7/2021,4571819,3870734,701085,10.12,8.56,1.55
Argentina,ARG,4/8/2021,4771214,4064154,707060,10.56,8.99,1.56
Argentina,ARG,4/9/2021,4956023,4244964,711059,10.97,9.39,1.57
Armenia,ARM,3/31/2021,565,565,\N,0.02,0.02,
Aruba,ABW,3/29/2021,25766,15600,10166,24.13,14.61,9.52
Aruba,ABW,3/30/2021,\N,\N,\N,,,
Aruba,ABW,3/31/2021,\N,\N,\N,,,
Aruba,ABW,4/1/2021,\N,\N,\N,,,
Aruba,ABW,4/10/2021,41096,29197,11899,38.49,27.35,11.14
Aruba,ABW,4/11/2021,\N,\N,\N,,,
Aruba,ABW,4/12/2021,43073,31139,11934,40.34,29.17,11.18
Aruba,ABW,4/13/2021,45588,33563,12025,42.7,31.44,11.26
Aruba,ABW,4/14/2021,48200,36058,12142,45.15,33.77,11.37
Aruba,ABW,4/15/2021,50546,37981,12565,47.34,35.57,11.77
Aruba,ABW,4/16/2021,52955,39961,12994,49.6,37.43,12.17
Aruba,ABW,4/17/2021,55582,41770,13812,52.06,39.12,12.94
Aruba,ABW,4/18/2021,55651,41837,13814,52.12,39.19,12.94
Aruba,ABW,4/19/2021,58178,43266,14912,54.49,40.52,13.97
Aruba,ABW,4/2/2021,\N,\N,\N,,,
Aruba,ABW,4/20/2021,60379,43945,16434,56.55,41.16,15.39
Aruba,ABW,4/21/2021,62342,44421,17921,58.39,41.61,16.79
Aruba,ABW,4/22/2021,64288,45097,19191,60.21,42.24,17.97
Aruba,ABW,4/23/2021,67950,48061,19889,63.64,45.02,18.63
Aruba,ABW,4/24/2021,69279,49351,19928,64.89,46.22,18.67
Aruba,ABW,4/3/2021,\N,\N,\N,,,
Aruba,ABW,4/4/2021,\N,\N,\N,,,
Aruba,ABW,4/5/2021,\N,\N,\N,,,
Aruba,ABW,4/6/2021,\N,\N,\N,,,
Aruba,ABW,4/7/2021,\N,\N,\N,,,
Aruba,ABW,4/8/2021,\N,\N,\N,,,
Aruba,ABW,4/9/2021,\N,\N,\N,,,
Asia,OWID_ASI,1/1/2021,5629151,1126651,\N,0.12,0.02,
Asia,OWID_ASI,1/10/2021,12262878,2866498,256018,0.26,0.06,0.01
Asia,OWID_ASI,1/11/2021,12433383,2896610,275253,0.27,0.06,0.01
Asia,OWID_ASI,1/12/2021,12611593,2930789,310883,0.27,0.06,0.01
Asia,OWID_ASI,1/13/2021,13841260,2988316,367682,0.3,0.06,0.01
Asia,OWID_ASI,1/14/2021,14380380,3054202,436414,0.31,0.07,0.01
Asia,OWID_ASI,1/15/2021,14922166,3098018,472283,0.32,0.07,0.01
Asia,OWID_ASI,1/16/2021,15361395,3333433,498247,0.33,0.07,0.01
Asia,OWID_ASI,1/17/2021,15779422,3439184,583334,0.34,0.07,0.01
Asia,OWID_ASI,1/18/2021,16414871,3739700,704831,0.35,0.08,0.02
Asia,OWID_ASI,1/19/2021,17064043,4033825,843606,0.37,0.09,0.02
Asia,OWID_ASI,1/2/2021,5702174,1199674,\N,0.12,0.03,
Asia,OWID_ASI,1/20/2021,22614705,4242526,988460,0.49,0.09,0.02
Asia,OWID_ASI,1/21/2021,23237912,4549152,1152357,0.5,0.1,0.02
Asia,OWID_ASI,1/22/2021,24060362,5119712,1223257,0.52,0.11,0.03
Asia,OWID_ASI,1/23/2021,24488790,5381160,1277846,0.53,0.12,0.03
Asia,OWID_ASI,1/24/2021,24829401,5500622,1420234,0.54,0.12,0.03
Asia,OWID_ASI,1/25/2021,25613526,6002364,1561215,0.55,0.13,0.03
Asia,OWID_ASI,1/26/2021,26155614,6192058,1688823,0.56,0.13,0.04
Asia,OWID_ASI,1/27/2021,34770581,6717158,1814391,0.75,0.14,0.04
Asia,OWID_ASI,1/28/2021,35947820,7431188,1950114,0.77,0.16,0.04
Asia,OWID_ASI,1/29/2021,37133552,8082031,2020528,0.8,0.17,0.04
Asia,OWID_ASI,1/3/2021,5853643,1351143,\N,0.13,0.03,
Asia,OWID_ASI,1/30/2021,37714055,8470909,2072706,0.81,0.18,0.04
Asia,OWID_ASI,1/31/2021,39425468,8644024,2133762,0.85,0.19,0.05
Asia,OWID_ASI,1/4/2021,6008194,1505692,2,0.13,0.03,0
Asia,OWID_ASI,1/5/2021,6963516,1634713,2,0.15,0.04,0
Asia,OWID_ASI,1/6/2021,7172276,1743473,2,0.15,0.04,0
Asia,OWID_ASI,1/7/2021,7391867,1863803,5,0.16,0.04,0
Asia,OWID_ASI,1/8/2021,7518066,1936140,8,0.16,0.04,0
Asia,OWID_ASI,1/9/2021,12147206,1986465,30,0.26,0.04,0
Asia,OWID_ASI,12/15/2020,1500000,0,\N,0.03,0,
Asia,OWID_ASI,12/16/2020,\N,\N,\N,,,
Asia,OWID_ASI,12/17/2020,\N,\N,\N,,,
Asia,OWID_ASI,12/18/2020,\N,\N,\N,,,
Asia,OWID_ASI,12/19/2020,1500061,61,\N,0.03,0,
Asia,OWID_ASI,12/20/2020,1507435,7435,\N,0.03,0,
Asia,OWID_ASI,12/21/2020,1532316,32316,\N,0.03,0,
Asia,OWID_ASI,12/22/2020,1576933,76933,\N,0.03,0,
Asia,OWID_ASI,12/23/2020,1678723,178723,\N,0.04,0,
Asia,OWID_ASI,12/24/2020,1763136,263136,\N,0.04,0.01,
Asia,OWID_ASI,12/25/2020,1802049,302049,\N,0.04,0.01,
Asia,OWID_ASI,12/26/2020,1835617,335617,\N,0.04,0.01,
Asia,OWID_ASI,12/27/2020,1941981,441981,\N,0.04,0.01,
Asia,OWID_ASI,12/28/2020,2082333,579833,\N,0.04,0.01,
Asia,OWID_ASI,12/29/2020,2240854,738354,\N,0.05,0.02,
Asia,OWID_ASI,12/30/2020,2396424,893924,\N,0.05,0.02,
Asia,OWID_ASI,12/31/2020,5557264,1054764,\N,0.12,0.02,
Asia,OWID_ASI,2/1/2021,40248704,9114894,2181820,0.87,0.2,0.05
Asia,OWID_ASI,2/10/2021,64449320,14222860,2895325,1.39,0.31,0.06
Asia,OWID_ASI,2/11/2021,65385824,14866953,3033189,1.41,0.32,0.07
Asia,OWID_ASI,2/12/2021,66597513,18448870,3407120,1.44,0.4,0.07
Asia,OWID_ASI,2/13/2021,67674548,19203911,3635365,1.46,0.41,0.08
Asia,OWID_ASI,2/14/2021,68183447,19555861,3746339,1.47,0.42,0.08
Asia,OWID_ASI,2/15/2021,69655479,20686319,4092248,1.5,0.45,0.09
Asia,OWID_ASI,2/16/2021,71058365,21631718,4422031,1.53,0.47,0.1
Asia,OWID_ASI,2/17/2021,72579590,22806506,4783306,1.56,0.49,0.1
Asia,OWID_ASI,2/18/2021,74721034,24278167,5237036,1.61,0.52,0.11
Asia,OWID_ASI,2/19/2021,76003421,25028990,5676626,1.64,0.54,0.12
Asia,OWID_ASI,2/2/2021,40878261,9475487,2235273,0.88,0.2,0.05
Asia,OWID_ASI,2/20/2021,77403035,26037386,5984760,1.67,0.56,0.13
Asia,OWID_ASI,2/21/2021,77909851,26358030,6173192,1.68,0.57,0.13
Asia,OWID_ASI,2/22/2021,78983791,27115174,6483397,1.7,0.58,0.14
Asia,OWID_ASI,2/23/2021,80489471,30736131,8839004,1.73,0.66,0.19
Asia,OWID_ASI,2/24/2021,81961748,31665173,9184073,1.77,0.68,0.2
Asia,OWID_ASI,2/25/2021,83662077,32566427,9785995,1.8,0.7,0.21
Asia,OWID_ASI,2/26/2021,85003502,33271734,10329388,1.83,0.72,0.22
Asia,OWID_ASI,2/27/2021,86164910,33857962,10823275,1.86,0.73,0.23
Asia,OWID_ASI,2/28/2021,98770969,34220523,10915150,2.13,0.74,0.24
Asia,OWID_ASI,2/3/2021,48832549,9918803,2306143,1.05,0.21,0.05
Asia,OWID_ASI,2/4/2021,49920538,10610794,2388971,1.08,0.23,0.05
Asia,OWID_ASI,2/5/2021,51114173,11536146,2441789,1.1,0.25,0.05
Asia,OWID_ASI,2/6/2021,51871523,12022774,2480402,1.12,0.26,0.05
Asia,OWID_ASI,2/7/2021,52199109,12164944,2550846,1.13,0.26,0.05
Asia,OWID_ASI,2/8/2021,52996570,12721304,2648169,1.14,0.27,0.06
Asia,OWID_ASI,2/9/2021,63229032,13345554,2765609,1.36,0.29,0.06
Asia,OWID_ASI,3/1/2021,100219764,35234641,11338869,2.16,0.76,0.24
Asia,OWID_ASI,3/10/2021,120432337,49816899,15294474,2.6,1.07,0.33
Asia,OWID_ASI,3/11/2021,121886366,50800841,15567961,2.63,1.09,0.34
Asia,OWID_ASI,3/12/2021,124779706,52734556,16268366,2.69,1.14,0.35
Asia,OWID_ASI,3/13/2021,127189310,54410409,16855008,2.74,1.17,0.36
Asia,OWID_ASI,3/14/2021,140735958,55135937,17025496,3.03,1.19,0.37
Asia,OWID_ASI,3/15/2021,145058265,58438640,17953132,3.13,1.26,0.39
Asia,OWID_ASI,3/16/2021,148924571,60988715,18926350,3.21,1.31,0.41
Asia,OWID_ASI,3/17/2021,152540342,63310694,19917410,3.29,1.36,0.43
Asia,OWID_ASI,3/18/2021,155949264,65593381,20746162,3.36,1.41,0.45
Asia,OWID_ASI,3/19/2021,161392529,69780933,21782172,3.48,1.5,0.47
Asia,OWID_ASI,3/2/2021,102329333,36777232,11730693,2.21,0.79,0.25
Asia,OWID_ASI,3/20/2021,175172882,72712680,22331220,3.78,1.57,0.48
Asia,OWID_ASI,3/21/2021,176255239,73279033,22449230,3.8,1.58,0.48
Asia,OWID_ASI,3/22/2021,186835532,77247317,23314989,4.03,1.66,0.5
Asia,OWID_ASI,3/23/2021,193682392,80378829,24340891,4.17,1.73,0.52
Asia,OWID_ASI,3/24/2021,200188561,82909834,24970107,4.31,1.79,0.54
Asia,OWID_ASI,3/25/2021,209371050,85683794,25597945,4.51,1.85,0.55
Asia,OWID_ASI,3/26/2021,219401521,88729062,26281725,4.73,1.91,0.57
Asia,OWID_ASI,3/27/2021,227537059,91088952,26606630,4.9,1.96,0.57
Asia,OWID_ASI,3/28/2021,232783503,91695407,26777783,5.02,1.98,0.58
Asia,OWID_ASI,3/29/2021,239026997,92980760,27122885,5.15,2,0.58
Asia,OWID_ASI,3/3/2021,104464701,38309141,12136206,2.25,0.83,0.26
Asia,OWID_ASI,3/30/2021,245878631,95452573,27571866,5.3,2.06,0.59
Asia,OWID_ASI,3/31/2021,256184370,99501835,28475919,5.52,2.14,0.61
Asia,OWID_ASI,3/4/2021,106913170,39976316,12685166,2.3,0.86,0.27
Asia,OWID_ASI,3/5/2021,109075118,41580291,13138497,2.35,0.9,0.28
Asia,OWID_ASI,3/6/2021,111206313,42926862,13681819,2.4,0.93,0.29
Asia,OWID_ASI,3/7/2021,112348305,43682096,13805138,2.42,0.94,0.3
Asia,OWID_ASI,3/8/2021,115096842,45830069,14235304,2.48,0.99,0.31
Asia,OWID_ASI,3/9/2021,117640866,47674710,14731419,2.54,1.03,0.32
Asia,OWID_ASI,4/1/2021,268481498,103721308,29481082,5.79,2.24,0.64
Asia,OWID_ASI,4/10/2021,352126818,140306541,36096017,7.59,3.02,0.78
Asia,OWID_ASI,4/11/2021,358932924,143455405,36656742,7.74,3.09,0.79
Asia,OWID_ASI,4/12/2021,369200063,147789948,37728735,7.96,3.19,0.81
Asia,OWID_ASI,4/13/2021,376932314,150929291,38470349,8.12,3.25,0.83
Asia,OWID_ASI,4/14/2021,385268456,154787234,39301539,8.3,3.34,0.85
Asia,OWID_ASI,4/15/2021,394076040,157787995,40562089,8.49,3.4,0.87
Asia,OWID_ASI,4/16/2021,401562667,160453440,41317775,8.65,3.46,0.89
Asia,OWID_ASI,4/17/2021,407660982,162900406,42233921,8.79,3.51,0.91
Asia,OWID_ASI,4/18/2021,413381501,164993661,43379705,8.91,3.56,0.93
Asia,OWID_ASI,4/19/2021,420969974,168021358,44788963,9.07,3.62,0.97
Asia,OWID_ASI,4/2/2021,280745390,108001140,29990709,6.05,2.33,0.65
Asia,OWID_ASI,4/20/2021,426661371,170642617,47062960,9.2,3.68,1.01
